Geography,Total Estimate,Total Margin of Error,"Estimate - Car, truck, or van:","Margin of Error - Car, truck, or van:","Estimate - Car, truck, or van: - Drove alone","Margin of Error - Car, truck, or van: - Drove alone","Estimate - Car, truck, or van: - Carpooled:","Margin of Error - Car, truck, or van: - Carpooled:","Estimate - Car, truck, or van: - In 2-person carpool","Margin of Error - Car, truck, or van: - In 2-person carpool","Estimate - Car, truck, or van: - In 3-person carpool","Margin of Error - Car, truck, or van: - In 3-person carpool","Estimate - Car, truck, or van: - In 4-person carpool","Margin of Error - Car, truck, or van: - In 4-person carpool","Estimate - Car, truck, or van: - In 5- or 6-person carpool","Margin of Error - Car, truck, or van: - In 5- or 6-person carpool","Estimate - Car, truck, or van: - In 7-or-more-person carpool","Margin of Error - Car, truck, or van: - In 7-or-more-person carpool",Estimate - Public transportation (excluding taxicab):,Margin of Error - Public transportation (excluding taxicab):,Estimate - Public transportation (excluding taxicab): - Bus,Margin of Error - Public transportation (excluding taxicab): - Bus,Estimate - Public transportation (excluding taxicab): - Subway or elevated rail,Margin of Error - Public transportation (excluding taxicab): - Subway or elevated rail,Estimate - Public transportation (excluding taxicab): - Long-distance train or commuter rail,Margin of Error - Public transportation (excluding taxicab): - Long-distance train or commuter rail,"Estimate - Public transportation (excluding taxicab): - Light rail, streetcar or trolley (carro público in Puerto Rico)","Margin of Error - Public transportation (excluding taxicab): - Light rail, streetcar or trolley (carro público in Puerto Rico)",Estimate - Public transportation (excluding taxicab): - Ferryboat,Margin of Error - Public transportation (excluding taxicab): - Ferryboat,Estimate - Taxicab,Margin of Error - Taxicab,Estimate - Motorcycle,Margin of Error - Motorcycle,Estimate - Bicycle,Margin of Error - Bicycle,Estimate - Walked,Margin of Error - Walked,Estimate - Other means,Margin of Error - Other means,Estimate - Worked from home,Margin of Error - Worked from home,Block Group,Census Tract,County,State
1500000US250251602001,670,275,330,238,109,85,221,222,20,25,122,181,79,127,0,13,0,13,168,98,108,79,60,56,0,13,0,13,0,13,17,22,0,13,30,47,73,65,32,50,20,30,1,1602,Suffolk County,Massachusetts
1500000US250251602002,449,191,204,125,165,102,39,42,39,42,0,13,0,13,0,13,0,13,106,76,26,41,80,61,0,13,0,13,0,13,39,40,0,13,0,13,40,52,0,13,60,65,2,1602,Suffolk County,Massachusetts
1500000US250251602003,325,164,44,45,44,45,0,13,0,13,0,13,0,13,0,13,0,13,233,148,162,154,71,58,0,13,0,13,0,13,0,13,0,13,0,13,15,24,0,13,33,40,3,1602,Suffolk County,Massachusetts
1500000US250251602004,340,115,168,96,154,95,14,21,14,21,0,13,0,13,0,13,0,13,105,69,39,42,66,58,0,13,0,13,0,13,19,28,0,13,0,13,0,13,0,13,48,55,4,1602,Suffolk County,Massachusetts
1500000US250251603001,344,113,207,98,189,95,18,30,18,30,0,13,0,13,0,13,0,13,87,65,29,32,58,56,0,13,0,13,0,13,0,13,0,13,0,13,5,8,0,13,45,56,1,1603,Suffolk County,Massachusetts
1500000US250251603002,884,174,577,142,476,141,101,70,73,57,0,13,0,13,0,13,28,42,109,68,75,62,34,28,0,13,0,13,0,13,12,20,0,13,8,12,26,24,9,14,143,70,2,1603,Suffolk County,Massachusetts
1500000US250251604001,416,146,152,84,68,46,84,67,44,50,24,39,0,13,16,24,0,13,204,125,139,78,65,63,0,13,0,13,0,13,0,13,0,13,0,13,9,14,5,10,46,44,1,1604,Suffolk County,Massachusetts
1500000US250251604002,265,122,108,79,92,69,16,39,9,20,0,13,7,26,0,13,0,13,95,86,95,86,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,62,52,2,1604,Suffolk County,Massachusetts
1500000US250251604003,692,161,423,121,399,123,24,26,24,26,0,13,0,13,0,13,0,13,136,81,13,20,89,73,34,30,0,13,0,13,0,13,0,13,0,13,0,13,32,38,101,71,3,1604,Suffolk County,Massachusetts
1500000US250251604004,519,216,285,150,250,139,35,44,8,16,0,13,0,13,27,40,0,13,142,121,99,108,23,39,20,33,0,13,0,13,0,13,0,13,9,14,50,44,9,14,24,36,4,1604,Suffolk County,Massachusetts
1500000US250251605011,1264,404,827,278,739,291,88,71,19,29,48,55,0,13,0,13,21,34,253,217,168,204,85,86,0,13,0,13,0,13,38,58,0,13,0,13,85,79,0,13,61,88,1,1605.01,Suffolk County,Massachusetts
1500000US250251605012,651,312,478,229,430,206,48,47,48,47,0,13,0,13,0,13,0,13,72,67,23,38,20,29,29,40,0,13,0,13,0,13,0,13,0,13,22,35,53,59,26,40,2,1605.01,Suffolk County,Massachusetts
1500000US250251605013,835,580,403,201,394,202,9,16,9,16,0,13,0,13,0,13,0,13,250,238,250,238,0,13,0,13,0,13,0,13,0,13,0,13,12,19,0,13,148,211,22,38,3,1605.01,Suffolk County,Massachusetts
1500000US250251605014,272,105,87,47,69,50,18,31,18,31,0,13,0,13,0,13,0,13,121,77,121,77,0,13,0,13,0,13,0,13,33,44,0,13,0,13,8,14,0,13,23,34,4,1605.01,Suffolk County,Massachusetts
1500000US250251605015,349,162,135,82,76,61,59,47,59,47,0,13,0,13,0,13,0,13,72,58,8,14,43,60,21,22,0,13,0,13,0,13,0,13,0,13,66,67,0,13,76,67,5,1605.01,Suffolk County,Massachusetts
1500000US250251605021,339,205,160,114,144,94,16,25,16,25,0,13,0,13,0,13,0,13,153,155,64,61,64,95,0,13,25,40,0,13,0,13,0,13,7,12,19,27,0,13,0,13,1,1605.02,Suffolk County,Massachusetts
1500000US250251605022,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,2,1605.02,Suffolk County,Massachusetts
1500000US250251605023,627,281,494,253,356,205,138,135,110,123,28,48,0,13,0,13,0,13,84,85,55,73,29,51,0,13,0,13,0,13,0,13,0,13,0,13,28,41,0,13,21,31,3,1605.02,Suffolk County,Massachusetts
1500000US250251605024,743,245,424,180,408,170,16,26,16,26,0,13,0,13,0,13,0,13,232,157,103,79,56,76,73,109,0,13,0,13,23,37,0,13,0,13,33,44,0,13,31,43,4,1605.02,Suffolk County,Massachusetts
1500000US250251605025,823,251,564,259,507,225,57,58,57,58,0,13,0,13,0,13,0,13,154,107,76,58,72,66,6,11,0,13,0,13,0,13,0,13,0,13,50,50,14,22,41,42,5,1605.02,Suffolk County,Massachusetts
1500000US250251606011,29,66,15,33,0,13,15,33,0,13,0,13,0,13,0,13,15,33,14,33,14,33,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,1,1606.01,Suffolk County,Massachusetts
1500000US250251606012,816,175,484,152,406,143,78,88,78,88,0,13,0,13,0,13,0,13,179,84,84,68,95,54,0,13,0,13,0,13,0,13,0,13,0,13,51,51,40,53,62,56,2,1606.01,Suffolk County,Massachusetts
1500000US250251606013,1347,597,879,471,372,198,507,447,260,308,16,24,231,337,0,13,0,13,426,247,281,181,145,119,0,13,0,13,0,13,11,17,0,13,0,13,12,19,0,13,19,20,3,1606.01,Suffolk County,Massachusetts
1500000US250251606014,508,182,324,139,265,129,59,45,59,45,0,13,0,13,0,13,0,13,143,138,128,130,15,25,0,13,0,13,0,13,0,13,0,13,0,13,17,25,0,13,24,28,4,1606.01,Suffolk County,Massachusetts
1500000US250251606021,785,245,602,208,525,195,77,62,67,60,4,7,0,13,0,13,6,9,110,106,41,50,69,91,0,13,0,13,0,13,18,26,0,13,0,13,21,29,27,46,7,11,1,1606.02,Suffolk County,Massachusetts
1500000US250251606022,357,162,289,139,233,122,56,57,35,44,6,9,15,24,0,13,0,13,39,34,28,29,11,18,0,13,0,13,0,13,14,21,5,8,0,13,0,13,0,13,10,18,2,1606.02,Suffolk County,Massachusetts
1500000US250251606023,496,173,281,130,165,97,116,84,80,66,0,13,0,13,18,28,18,28,139,95,69,79,70,62,0,13,0,13,0,13,0,13,0,13,0,13,21,33,0,13,55,86,3,1606.02,Suffolk County,Massachusetts
1500000US250251606024,83,64,35,35,10,17,25,34,23,34,0,13,0,13,0,13,2,6,46,53,32,47,14,22,0,13,0,13,0,13,0,13,0,13,0,13,0,13,2,4,0,13,4,1606.02,Suffolk County,Massachusetts
1500000US250251606025,698,227,536,159,372,145,164,102,131,98,0,13,0,13,33,50,0,13,76,72,76,72,0,13,0,13,0,13,0,13,0,13,0,13,0,13,69,77,0,13,17,16,5,1606.02,Suffolk County,Massachusetts
1500000US250251701011,799,357,554,299,533,298,21,37,11,20,10,17,0,13,0,13,0,13,92,81,71,83,21,34,0,13,0,13,0,13,0,13,0,13,0,13,73,90,0,13,80,95,1,1701.01,Suffolk County,Massachusetts
1500000US250251701012,528,257,498,256,498,256,0,13,0,13,0,13,0,13,0,13,0,13,13,21,0,13,13,21,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,17,27,2,1701.01,Suffolk County,Massachusetts
1500000US250251701013,667,307,529,301,311,190,218,177,177,161,41,65,0,13,0,13,0,13,106,90,72,70,34,41,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,32,48,3,1701.01,Suffolk County,Massachusetts
1500000US250251701021,1032,576,895,585,836,591,59,78,45,76,14,27,0,13,0,13,0,13,74,61,63,56,11,20,0,13,0,13,0,13,0,13,0,13,0,13,13,22,0,13,50,37,1,1701.02,Suffolk County,Massachusetts
1500000US250251701022,397,167,335,168,335,168,0,13,0,13,0,13,0,13,0,13,0,13,53,61,38,56,15,25,0,13,0,13,0,13,0,13,0,13,9,15,0,13,0,13,0,13,2,1701.02,Suffolk County,Massachusetts
1500000US250251701023,494,222,393,235,318,197,75,95,67,81,0,13,0,13,8,18,0,13,101,99,0,13,101,99,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,3,1701.02,Suffolk County,Massachusetts
1500000US250251701024,478,156,410,130,314,136,96,99,96,99,0,13,0,13,0,13,0,13,20,32,0,13,20,32,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,48,51,4,1701.02,Suffolk County,Massachusetts
1500000US250251702001,502,211,348,142,301,138,47,32,34,25,13,21,0,13,0,13,0,13,59,65,0,13,20,20,39,62,0,13,0,13,0,13,0,13,0,13,38,54,0,13,57,64,1,1702,Suffolk County,Massachusetts
1500000US250251702002,482,199,369,155,306,151,63,56,63,56,0,13,0,13,0,13,0,13,113,91,28,66,85,65,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,2,1702,Suffolk County,Massachusetts
1500000US250251702003,529,202,480,188,437,183,43,46,27,38,0,13,16,28,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,49,73,0,13,0,13,0,13,3,1702,Suffolk County,Massachusetts
1500000US250251702004,433,154,376,143,342,124,34,46,34,46,0,13,0,13,0,13,0,13,40,27,10,16,30,23,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,17,19,4,1702,Suffolk County,Massachusetts
1500000US250251703011,1587,722,1118,524,936,494,182,189,148,167,16,26,18,37,0,13,0,13,353,229,128,97,153,184,37,55,35,49,0,13,0,13,0,13,0,13,80,97,0,13,36,58,1,1703.01,Suffolk County,Massachusetts
1500000US250251703012,1153,503,803,355,727,351,76,79,76,79,0,13,0,13,0,13,0,13,172,205,0,13,172,205,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,178,136,2,1703.01,Suffolk County,Massachusetts
1500000US250251703013,1517,980,1250,847,1222,845,28,50,0,13,0,13,0,13,0,13,28,50,267,336,47,67,220,325,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,3,1703.01,Suffolk County,Massachusetts
1500000US250251703014,405,310,331,323,111,83,220,270,179,260,41,74,0,13,0,13,0,13,46,45,0,13,46,45,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,28,44,4,1703.01,Suffolk County,Massachusetts
1500000US250251703021,1129,300,949,206,807,225,142,58,142,58,0,13,0,13,0,13,0,13,166,193,147,191,19,31,0,13,0,13,0,13,0,13,0,13,0,13,14,28,0,13,0,13,1,1703.02,Suffolk County,Massachusetts
1500000US250251703022,535,244,359,189,359,189,0,13,0,13,0,13,0,13,0,13,0,13,141,122,93,75,48,60,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,35,57,2,1703.02,Suffolk County,Massachusetts
1500000US250251703023,836,290,746,285,564,281,182,158,163,160,19,29,0,13,0,13,0,13,80,77,48,65,32,38,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,10,18,3,1703.02,Suffolk County,Massachusetts
1500000US250251704001,622,362,533,338,533,338,0,13,0,13,0,13,0,13,0,13,0,13,60,62,7,14,53,60,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,29,28,1,1704,Suffolk County,Massachusetts
1500000US250251704002,665,261,469,203,447,191,22,37,0,13,0,13,22,37,0,13,0,13,156,107,13,22,143,102,0,13,0,13,0,13,0,13,0,13,0,13,40,65,0,13,0,13,2,1704,Suffolk County,Massachusetts
1500000US250251704003,424,210,261,145,171,119,90,85,56,64,34,61,0,13,0,13,0,13,73,73,49,64,24,37,0,13,0,13,0,13,0,13,0,13,0,13,86,81,1,2,3,5,3,1704,Suffolk County,Massachusetts
1500000US250251704004,183,117,148,120,138,120,10,16,10,16,0,13,0,13,0,13,0,13,10,15,10,15,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,25,38,4,1704,Suffolk County,Massachusetts
1500000US250251704005,952,412,598,259,555,248,43,42,27,33,16,25,0,13,0,13,0,13,196,210,164,195,32,52,0,13,0,13,0,13,0,13,0,13,22,35,19,34,0,13,117,115,5,1704,Suffolk County,Massachusetts
1500000US250251705021,745,281,421,159,403,163,18,21,6,11,12,18,0,13,0,13,0,13,167,155,104,150,48,43,0,13,0,13,15,23,0,13,0,13,0,13,0,13,55,86,102,74,1,1705.02,Suffolk County,Massachusetts
1500000US250251705022,229,96,211,91,211,91,0,13,0,13,0,13,0,13,0,13,0,13,18,28,0,13,18,28,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,2,1705.02,Suffolk County,Massachusetts
1500000US250251705023,179,115,138,104,131,102,7,24,4,14,3,10,0,13,0,13,0,13,36,40,0,13,36,40,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,5,8,3,1705.02,Suffolk County,Massachusetts
1500000US250251705031,809,173,437,156,392,132,45,57,45,57,0,13,0,13,0,13,0,13,281,106,52,40,229,105,0,13,0,13,0,13,0,13,0,13,4,16,0,13,0,13,87,59,1,1705.03,Suffolk County,Massachusetts
1500000US250251705041,1185,438,599,250,428,215,171,160,171,160,0,13,0,13,0,13,0,13,405,247,84,78,309,186,0,13,12,18,0,13,6,10,0,13,0,13,0,13,11,18,164,96,1,1705.04,Suffolk County,Massachusetts
1500000US250251705042,618,224,332,199,317,204,15,23,4,17,11,17,0,13,0,13,0,13,280,157,0,13,280,157,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,6,12,2,1705.04,Suffolk County,Massachusetts
1500000US250251706011,685,273,577,248,372,171,205,123,205,123,0,13,0,13,0,13,0,13,30,40,0,13,19,36,11,17,0,13,0,13,0,13,0,13,0,13,37,44,0,13,41,43,1,1706.01,Suffolk County,Massachusetts
1500000US250251706012,883,345,593,296,590,295,3,9,3,9,0,13,0,13,0,13,0,13,262,186,18,27,244,184,0,13,0,13,0,13,0,13,0,13,0,13,9,16,0,13,19,19,2,1706.01,Suffolk County,Massachusetts
1500000US250251706013,672,262,487,148,459,148,28,26,28,26,0,13,0,13,0,13,0,13,146,149,81,111,65,68,0,13,0,13,0,13,0,13,0,13,0,13,7,10,0,13,32,51,3,1706.01,Suffolk County,Massachusetts
1500000US250251706014,1030,303,761,253,476,222,285,128,175,107,0,13,110,117,0,13,0,13,150,129,7,11,143,128,0,13,0,13,0,13,0,13,0,13,0,13,75,79,0,13,44,30,4,1706.01,Suffolk County,Massachusetts
1500000US250251707011,432,158,180,81,125,78,55,46,55,46,0,13,0,13,0,13,0,13,182,117,36,33,146,110,0,13,0,13,0,13,18,26,0,13,0,13,16,26,8,12,28,32,1,1707.01,Suffolk County,Massachusetts
1500000US250251707012,828,252,361,138,354,141,7,14,0,13,0,13,7,14,0,13,0,13,320,181,0,13,320,181,0,13,0,13,0,13,12,21,0,13,0,13,76,57,32,42,27,27,2,1707.01,Suffolk County,Massachusetts
1500000US250251707021,94,142,70,106,70,106,0,13,0,13,0,13,0,13,0,13,0,13,24,38,0,13,0,13,0,13,24,38,0,13,0,13,0,13,0,13,0,13,0,13,0,13,1,1707.02,Suffolk County,Massachusetts
1500000US250251707022,833,351,409,222,355,222,54,65,23,39,31,48,0,13,0,13,0,13,337,252,33,47,304,268,0,13,0,13,0,13,0,13,0,13,0,13,66,81,0,13,21,36,2,1707.02,Suffolk County,Massachusetts
1500000US250251707023,888,356,601,230,413,222,188,162,100,112,67,68,21,35,0,13,0,13,122,87,0,13,122,87,0,13,0,13,0,13,0,13,0,13,49,71,50,58,66,82,0,13,3,1707.02,Suffolk County,Massachusetts
1500000US250251707024,917,500,363,302,133,105,230,288,182,279,0,13,0,13,0,13,48,80,350,259,61,99,188,137,101,161,0,13,0,13,0,13,0,13,0,13,36,55,0,13,168,139,4,1707.02,Suffolk County,Massachusetts
1500000US250251707025,768,450,306,219,306,219,0,13,0,13,0,13,0,13,0,13,0,13,391,371,24,31,139,137,228,368,0,13,0,13,0,13,0,13,0,13,14,22,0,13,57,103,5,1707.02,Suffolk County,Massachusetts
1500000US250251708001,1137,579,262,148,262,148,0,13,0,13,0,13,0,13,0,13,0,13,747,485,85,116,662,461,0,13,0,13,0,13,0,13,0,13,24,39,0,13,22,37,82,97,1,1708,Suffolk County,Massachusetts
1500000US250251708002,1186,380,717,279,605,244,112,138,89,135,0,13,23,38,0,13,0,13,358,200,0,13,298,192,0,13,60,87,0,13,0,13,0,13,38,64,0,13,22,36,51,96,2,1708,Suffolk County,Massachusetts
1500000US250251708003,585,335,211,134,189,135,22,33,22,33,0,13,0,13,0,13,0,13,301,248,0,13,301,248,0,13,0,13,0,13,0,13,0,13,36,61,1,2,1,3,35,41,3,1708,Suffolk County,Massachusetts
1500000US250251708004,544,285,329,219,329,219,0,13,0,13,0,13,0,13,0,13,0,13,154,133,0,13,154,133,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,61,64,4,1708,Suffolk County,Massachusetts
1500000US250251801011,442,193,234,168,218,161,16,25,16,25,0,13,0,13,0,13,0,13,157,167,42,67,115,110,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,51,52,1,1801.01,Suffolk County,Massachusetts
1500000US250251801012,1008,301,582,219,582,219,0,13,0,13,0,13,0,13,0,13,0,13,190,172,0,13,190,172,0,13,0,13,0,13,6,10,0,13,44,65,0,13,0,13,186,123,2,1801.01,Suffolk County,Massachusetts
1500000US250251801013,266,214,161,122,129,133,32,61,32,61,0,13,0,13,0,13,0,13,90,95,44,61,46,70,0,13,0,13,0,13,0,13,0,13,0,13,15,26,0,13,0,13,3,1801.01,Suffolk County,Massachusetts
1500000US250251801014,1121,366,910,338,586,313,324,165,324,165,0,13,0,13,0,13,0,13,134,114,76,77,58,90,0,13,0,13,0,13,0,13,0,13,0,13,0,13,20,33,57,74,4,1801.01,Suffolk County,Massachusetts
1500000US250251802001,1119,339,881,285,565,185,316,204,218,118,98,111,0,13,0,13,0,13,76,51,0,13,76,51,0,13,0,13,0,13,0,13,0,13,0,13,89,82,43,73,30,30,1,1802,Suffolk County,Massachusetts
1500000US250251802002,301,133,185,75,156,66,29,42,29,42,0,13,0,13,0,13,0,13,59,56,12,19,47,53,0,13,0,13,0,13,0,13,0,13,0,13,15,21,0,13,42,37,2,1802,Suffolk County,Massachusetts
1500000US250251802003,314,154,260,144,239,143,21,25,5,10,0,13,0,13,16,25,0,13,11,17,0,13,11,17,0,13,0,13,0,13,0,13,0,13,0,13,32,39,0,13,11,17,3,1802,Suffolk County,Massachusetts
1500000US250251802004,792,194,540,160,473,161,67,60,56,58,11,17,0,13,0,13,0,13,224,131,32,51,192,110,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,28,30,4,1802,Suffolk County,Massachusetts
1500000US250251803011,365,122,145,58,145,58,0,13,0,13,0,13,0,13,0,13,0,13,115,98,17,26,98,96,0,13,0,13,0,13,0,13,0,13,27,42,0,13,0,13,78,58,1,1803.01,Suffolk County,Massachusetts
1500000US250251803012,267,95,154,57,144,62,10,16,10,16,0,13,0,13,0,13,0,13,49,42,0,13,49,42,0,13,0,13,0,13,0,13,0,13,0,13,16,21,0,13,48,36,2,1803.01,Suffolk County,Massachusetts
1500000US250251803013,390,147,277,101,268,98,9,16,9,16,0,13,0,13,0,13,0,13,92,69,0,13,45,44,0,13,27,42,20,31,0,13,0,13,0,13,21,33,0,13,0,13,3,1803.01,Suffolk County,Massachusetts
1500000US250251803014,314,118,264,114,251,111,13,15,13,15,0,13,0,13,0,13,0,13,27,26,7,10,20,23,0,13,0,13,0,13,0,13,0,13,0,13,0,13,13,19,10,15,4,1803.01,Suffolk County,Massachusetts
1500000US250251804001,852,191,595,168,473,126,122,88,45,45,72,75,0,13,0,13,5,9,177,73,12,14,155,72,0,13,10,15,0,13,0,13,0,13,0,13,42,26,0,13,38,35,1,1804,Suffolk County,Massachusetts
1500000US250251804002,499,166,325,96,288,96,37,41,37,41,0,13,0,13,0,13,0,13,117,76,18,21,99,72,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,57,77,2,1804,Suffolk County,Massachusetts
1500000US250251805001,670,251,567,253,481,244,86,68,68,62,18,27,0,13,0,13,0,13,61,56,19,23,42,53,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,42,38,1,1805,Suffolk County,Massachusetts
1500000US250251805002,347,216,184,93,166,92,18,24,18,24,0,13,0,13,0,13,0,13,22,21,0,13,22,21,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,141,186,2,1805,Suffolk County,Massachusetts
1500000US250251805003,673,170,498,154,460,155,38,40,23,36,15,18,0,13,0,13,0,13,86,48,12,18,37,36,17,20,11,17,9,14,0,13,0,13,0,13,0,13,26,29,63,50,3,1805,Suffolk County,Massachusetts
1500000US250251805004,737,205,439,142,427,141,12,21,0,13,0,13,0,13,0,13,12,21,136,80,20,26,116,75,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,162,139,4,1805,Suffolk County,Massachusetts
1500000US250259801011,79,77,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,61,75,61,75,0,13,0,13,0,13,0,13,0,13,0,13,0,13,18,32,0,13,0,13,1,9801.01,Suffolk County,Massachusetts
1500000US250259803001,33,33,10,24,10,24,0,13,0,13,0,13,0,13,0,13,0,13,23,40,3,9,20,39,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,1,9803,Suffolk County,Massachusetts
1500000US250259807001,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,1,9807,Suffolk County,Massachusetts
1500000US250259809001,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,1,9809,Suffolk County,Massachusetts
1500000US250259810001,27,41,13,20,13,20,0,13,0,13,0,13,0,13,0,13,0,13,14,21,0,13,14,21,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,1,9810,Suffolk County,Massachusetts
1500000US250259811001,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,1,9811,Suffolk County,Massachusetts
1500000US250259811002,4,7,4,7,4,7,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,2,9811,Suffolk County,Massachusetts
1500000US250259811003,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,3,9811,Suffolk County,Massachusetts
1500000US250259811004,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,4,9811,Suffolk County,Massachusetts
1500000US250259812011,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,1,9812.01,Suffolk County,Massachusetts
1500000US250259812021,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,1,9812.02,Suffolk County,Massachusetts
1500000US250259812022,216,50,52,35,52,35,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,69,58,0,13,95,45,2,9812.02,Suffolk County,Massachusetts
1500000US250259813001,4,6,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,4,6,0,13,0,13,0,13,4,6,0,13,0,13,0,13,0,13,0,13,0,13,0,13,1,9813,Suffolk County,Massachusetts
1500000US250259815011,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,1,9815.01,Suffolk County,Massachusetts
1500000US250259815021,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,1,9815.02,Suffolk County,Massachusetts
1500000US250259816001,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,1,9816,Suffolk County,Massachusetts
1500000US250259817001,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,1,9817,Suffolk County,Massachusetts
1500000US250259818001,22,24,12,18,12,18,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,10,15,1,9818,Suffolk County,Massachusetts
1500000US250259819001,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,1,9819,Suffolk County,Massachusetts
1500000US250259901010,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,9901.01,Suffolk County,Massachusetts
